Entity 1 | Entity 2 | Result | Score 
netcdf integration|new visualization|False|0.7243373394012451
command line tool|useful metadata|False|0.32715684175491333
visualization|useful metadata|False|0.7194300889968872
how many user|interactive preview|False|0.8975000381469727
analysi|elasticsearch integration|False|0.8823944926261902
exist wizard|dspace integration|False|0.3143675923347473
command line tool|visualization|False|0.5973665118217468
exist wizard|spss integration|False|0.40927350521087646
preview button|exist wizard|False|0.523278534412384
eprint integration|feather integration|False|0.1805313676595688
ms|integration|False|0.835551381111145
data|how many user|False|0.31828996539115906
spss integration|general country name|False|0.4128706157207489
excel spreadsheet|analysi|False|0.28331464529037476
app|elasticsearch integration|False|0.7746233940124512
dspace integration|dat integration|False|0.38822922110557556
eml dataset|exist wizard|False|0.17466062307357788
type information|general country name|False|0.5407765507698059
doi|excel spreadsheet|False|0.44878801703453064
elasticsearch integration|data|False|0.6179928183555603
netcdf integration|online service|False|0.5917304754257202
new visualization|reproducible step|False|0.8171972036361694
command line tool|web socket protocol|False|0.4538906216621399
web socket protocol|useful metadata|False|0.18926934897899628
funding|elasticsearch integration|True|0.9093374609947205
type information|ms|True|0.9805217385292053
visualization|web socket protocol|False|0.562581479549408
new visualization|ml dataset|False|0.7354831099510193
eprint integration|exploratory data analysi|False|0.717815637588501
useful metadata|microsoft power bi integration|True|0.9797121286392212
online service|dat integration|False|0.6760626435279846
eprint integration|app|False|0.35818564891815186
general country name|eml dataset|False|0.6631801724433899
dspace integration|how many user|False|0.3647063374519348
reference data on inflation|doi|False|0.2821124792098999
feather integration|dat integration|False|0.3520401120185852
analysi|type information|True|0.958929717540741
quality of data|funding|False|0.7095072865486145
web socket protocol|visualization|False|0.5742285251617432
general reference data|useful metadata|False|0.8929862976074219
feather integration|way|False|0.616694450378418
doi|general reference data|False|0.7346158623695374
microsoft power bi integration|analysi|False|0.5586625933647156
exploratory data analysi|netcdf integration|False|0.4840840697288513
eprint integration|data package|False|0.5886562466621399
excel spreadsheet|exploratory data analysi|False|0.09409269690513611
ml dataset|new visualization|False|0.302633136510849
online service|how many user|False|0.3061913251876831
interactive preview|analysi|False|0.7276244759559631
feather integration|how many user|False|0.25912800431251526
app|type information|False|0.7962785959243774
reference data on inflation|command line tool|False|0.13839051127433777
general reference data|visualization|False|0.8971776962280273
funding|type information|True|0.9214550256729126
preview button|funding|False|0.35067030787467957
data|jquery plugin|False|0.5434201955795288
useful metadata|excel spreadsheet|False|0.5259178280830383
doi|way|False|0.8190277814865112
general reference data|web socket protocol|False|0.6433077454566956
eml dataset|funding|False|0.2650351822376251
microsoft power bi integration|exploratory data analysi|False|0.37567317485809326
data package|tool|False|0.8557993173599243
ml dataset|online service|False|0.5603614449501038
excel spreadsheet|dspace integration|False|0.11565599590539932
dspace integration|jquery plugin|False|0.3305959403514862
ms|mongo integration|False|0.3734910488128662
excel spreadsheet|spss integration|False|0.20515665411949158
useful metadata|general reference data|True|0.9627454280853271
app|analysi|False|0.7196440696716309
quality of data|eprint integration|True|0.9345237612724304
jquery plugin|interactive preview|False|0.48101627826690674
new visualization|doi|False|0.8408988118171692
elasticsearch integration|app|False|0.3942549526691437
online service|jquery plugin|False|0.4569070637226105
data package|preview button|False|0.7149679064750671
jquery plugin|reproducible step|False|0.40161803364753723
jquery plugin|ml dataset|False|0.24693985283374786
exist wizard|eml dataset|False|0.5661158561706543
data package|netcdf integration|True|0.9428360462188721
tool|feather integration|False|0.6589361429214478
elasticsearch integration|data package|False|0.6650307178497314
microsoft power bi integration|dspace integration|False|0.37847068905830383
new visualization|command line tool|False|0.37873730063438416
web socket protocol|general country name|False|0.141205295920372
microsoft power bi integration|spss integration|False|0.4530005156993866
preview button|eprint integration|False|0.5680673718452454
useful metadata|way|True|0.9831727147102356
interactive preview|spss integration|False|0.7914849519729614
general country name|line|False|0.2778654992580414
general country name|ms|False|0.2753966748714447
eml dataset|eprint integration|False|0.46582144498825073
tool|exploratory data analysi|False|0.8517247438430786
spss integration|integration|False|0.8465177416801453
integration|useful metadata|True|0.9867643713951111
tool|app|False|0.3785784840583801
reference data on inflation|new visualization|False|0.1896592676639557
type information|integration|True|0.9961950778961182
quality of data|integration|True|0.9931211471557617
tool|data package|False|0.7955529093742371
dat integration|reference data on inflation|False|0.8472986221313477
data package|dat integration|True|0.9678977131843567
command line tool|eprint integration|False|0.5116866827011108
dspace integration|type information|False|0.7932569980621338
visualization|eprint integration|False|0.7730891108512878
exploratory data analysi|jquery plugin|False|0.28031623363494873
integration|web socket protocol|False|0.8801180720329285
hdf5 integration|line|False|0.6212642788887024
data package|how many user|False|0.4764525294303894
tool|dspace integration|False|0.8616518378257751
hdf5 integration|ms|False|0.6466048359870911
doi|elasticsearch integration|False|0.7170045971870422
data|data|False|0.0
online service|type information|False|0.7134467959403992
feather integration|type information|False|0.7937090992927551
jquery plugin|doi|False|0.3007144033908844
preview button|reproducible step|False|0.564486563205719
reproducible step|useful metadata|True|0.9180024862289429
eprint integration|exist wizard|False|0.2713765501976013
preview button|ml dataset|False|0.5922151803970337
netcdf integration|hdf5 integration|False|0.36813539266586304
eml dataset|reproducible step|False|0.6012179255485535
excel spreadsheet|eml dataset|False|0.3434053361415863
eml dataset|ml dataset|False|0.40696981549263
dspace integration|data|False|0.5881950259208679
exist wizard|general country name|False|0.09226001054048538
jquery plugin|command line tool|False|0.2576103210449219
exist wizard|line|False|0.42960742115974426
command line tool|integration|False|0.5358765125274658
exist wizard|ms|False|0.39399969577789307
remote vocabulary|netcdf integration|True|0.9594025611877441
visualization|integration|True|0.9587652087211609
general reference data|eprint integration|False|0.8650639653205872
doi|type information|False|0.8038089275360107
online service|data|False|0.4660654366016388
spss integration|mongo integration|False|0.4510616064071655
useful metadata|remote vocabulary|False|0.8331825137138367
reproducible step|web socket protocol|False|0.7857456803321838
quality of data|mongo integration|True|0.9515360593795776
microsoft power bi integration|eml dataset|False|0.47877347469329834
useful metadata|elasticsearch integration|False|0.8542546033859253
data package|jquery plugin|False|0.5091181993484497
interactive preview|eml dataset|False|0.7653390765190125
way|quality of data|True|0.9831365346908569
ms|online service|False|0.7019466161727905
web socket protocol|integration|False|0.49024292826652527
interactive preview|visualization|False|0.6718811988830566
ml dataset|hdf5 integration|False|0.4192255735397339
netcdf integration|microsoft power bi integration|False|0.3405053913593292
integration|funding|False|0.8370302319526672
analysi|useful metadata|False|0.8694086074829102
doi|analysi|False|0.5280140042304993
hdf5 integration|interactive preview|False|0.7947217226028442
analysi|eml dataset|False|0.88984215259552
elasticsearch integration|exist wizard|False|0.3629743754863739
data|app|False|0.5837127566337585
general reference data|integration|True|0.9756033420562744
analysi|visualization|True|0.9671772122383118
app|useful metadata|False|0.5654395222663879
line|tool|False|0.7440512776374817
eml dataset|doi|False|0.35393261909484863
data|data package|True|0.9408954977989197
eprint integration|line|False|0.6998597979545593
exploratory data analysi|data|False|0.37842100858688354
how many user|reference data on inflation|False|0.3559788465499878
funding|useful metadata|False|0.8765848278999329
netcdf integration|quality of data|False|0.6584181785583496
preview button|command line tool|False|0.42744144797325134
analysi|web socket protocol|False|0.6555989980697632
app|visualization|False|0.8306019306182861
jquery plugin|new visualization|False|0.30394086241722107
excel spreadsheet|general country name|False|0.05038332939147949
command line tool|mongo integration|False|0.5062174201011658
visualization|mongo integration|False|0.7633559107780457
eml dataset|command line tool|False|0.3138781487941742
tool|exist wizard|False|0.373104065656662
excel spreadsheet|line|False|0.3413342833518982
excel spreadsheet|ms|False|0.38116541504859924
funding|visualization|True|0.9487980604171753
line|preview button|False|0.7101739048957825
reproducible step|funding|False|0.7264577150344849
app|web socket protocol|False|0.5449900031089783
useful metadata|analysi|True|0.9788796901702881
integration|eprint integration|True|0.9351016283035278
funding|web socket protocol|False|0.7017964720726013
elasticsearch integration|funding|False|0.48002827167510986
microsoft power bi integration|general country name|False|0.19523683190345764
web socket protocol|mongo integration|False|0.49156561493873596
microsoft power bi integration|ms|False|0.4848915934562683
interactive preview|general country name|False|0.34176984429359436
remote vocabulary|jquery plugin|False|0.3986048996448517
dat integration|microsoft power bi integration|False|0.6094787120819092
doi|spss integration|False|0.7292580604553223
interactive preview|ms|False|0.747296154499054
dat integration|tool|True|0.9436313509941101
general reference data|mongo integration|True|0.9032154679298401
hdf5 integration|doi|False|0.594009280204773
reference data on inflation|hdf5 integration|False|0.23734377324581146
data package|data|False|0.8604445457458496
ml dataset|quality of data|False|0.4538784623146057
line|dat integration|False|0.7280870676040649
analysi|general country name|False|0.269802063703537
eprint integration|interactive preview|False|0.8479556441307068
line|way|False|0.7427354454994202
integration|integration|False|0.0
exploratory data analysi|app|False|0.2247585654258728
reproducible step|eprint integration|False|0.8671208620071411
eprint integration|reproducible step|False|0.6534996032714844
mongo integration|tool|False|0.33589449524879456
eprint integration|ml dataset|False|0.6007179021835327
line|how many user|False|0.28870296478271484
spss integration|online service|False|0.8183987736701965
preview button|new visualization|False|0.5860463380813599
app|general country name|False|0.1655181497335434
exploratory data analysi|data package|False|0.33559688925743103
dat integration|excel spreadsheet|False|0.6950988173484802
elasticsearch integration|eprint integration|False|0.36206528544425964
quality of data|online service|False|0.8615085482597351
funding|general country name|False|0.20040678977966309
eml dataset|new visualization|False|0.4825730621814728
useful metadata|dspace integration|True|0.9592587351799011
dspace integration|useful metadata|False|0.6671149134635925
tool|line|False|0.7323436737060547
useful metadata|spss integration|True|0.9651872515678406
mongo integration|preview button|False|0.30399033427238464
dat integration|general reference data|True|0.948087215423584
online service|useful metadata|False|0.48145613074302673
mongo integration|netcdf integration|False|0.15137137472629547
feather integration|useful metadata|False|0.6836573481559753
reference data on inflation|microsoft power bi integration|False|0.39080357551574707
preview button|online service|False|0.6138622164726257
reproducible step|integration|True|0.9713276028633118
new visualization|hdf5 integration|False|0.8031001091003418
