Action 1 | Action 2 | Result | Score 
proces|complete|True|0.8333339095115662
generate|perform|True|0.8686879873275757
send|request|True|0.8841956853866577
denote|send|True|0.686369776725769
record|satisfy|True|0.7399945259094238
modify|record|True|0.7892099022865295
issue|complete|True|0.701989471912384
submit|update|True|0.88448566198349
support|conduct|True|0.7871253490447998
evaluate|track|True|0.8101480007171631
proces|update|True|0.7931308150291443
evaluate|successfully conduct|True|0.8795388340950012
evaluate|be notify|True|0.7923453450202942
denote|track|True|0.6203703284263611
successfully conduct|issue|True|0.6592391133308411
denote|successfully conduct|True|0.7453746795654297
apply|assign|True|0.8429948687553406
research|evaluate|True|0.6546825170516968
track|denote|True|0.7109525799751282
denote|be notify|True|0.7536203861236572
send|search|True|0.7324252724647522
issue|update|True|0.7390182018280029
pay|remove|True|0.6115646362304688
manage|satisfy|True|0.8620910048484802
schedule|proces|True|0.6965510249137878
evaluate|capture|True|0.7693741321563721
schedule|review|True|0.7142337560653687
denote|capture|True|0.6045554280281067
request|issue|True|0.6969749331474304
track|request|True|0.7917491793632507
submit|record|True|0.8193554282188416
generate|support|True|0.7077223658561707
check|track|True|0.8517324328422546
search|issue|True|0.6927280426025391
check|successfully conduct|True|0.8957236409187317
perform|complete|True|0.8884183764457703
check|be notify|True|0.8595223426818848
assign|complete|True|0.8041510581970215
proces|record|True|0.6799281239509583
send|issue|True|0.6583266258239746
conduct|evaluate|True|0.7272210121154785
generate|satisfy|True|0.8444316387176514
check|capture|True|0.81331866979599
pay|proces|True|0.5737441778182983
research|denote|False|0.4911891520023346
issue|record|True|0.6007594466209412
complete|be notify|True|0.5962097644805908
apply|perform|True|0.9024026393890381
select|complete|True|0.8364279866218567
track|search|True|0.821543276309967
perform|update|True|0.8522166609764099
successfully conduct|review|True|0.7832100987434387
pay|generate|True|0.756952702999115
create|track|True|0.7600345015525818
create|successfully conduct|True|0.8329187631607056
create|be notify|True|0.7131855487823486
capture|request|True|0.7786049842834473
select|update|True|0.8778980374336243
submit|generate|True|0.815194845199585
create|capture|True|0.7826829552650452
remove|satisfy|False|0.48307016491889954
create|submit|True|0.7555167078971863
request|review|True|0.8548446297645569
modify|track|True|0.7499191164970398
support|complete|True|0.8151710033416748
modify|successfully conduct|True|0.827345609664917
denote|post|True|0.5845220685005188
denote|evaluate|True|0.6123858094215393
modify|be notify|True|0.7836042642593384
be notify|create|True|0.746570348739624
pay|schedule|True|0.5331289768218994
search|review|True|0.9144645929336548
track|issue|True|0.5362117290496826
capture|search|True|0.7552704215049744
pay|send|True|0.8170443773269653
resubmit|issue|True|0.7240752577781677
modify|capture|True|0.7537016868591309
perform|record|True|0.7930040955543518
send|review|True|0.8362013101577759
