Action 1 | Action 2 | Result | Score 
add|add|True|1.0
add|check|True|0.8030143976211548
add|create|True|0.8254967331886292
add|do|True|0.8097221255302429
add|embed|True|0.72918701171875
add|get|True|0.8262227177619934
add|know|True|0.6753997206687927
add|make it easy to assess|True|0.7245261669158936
add|map|True|0.6909883618354797
add|operationalize|True|0.8114652633666992
add|package|True|0.6844474673271179
add|publish|True|0.7358161211013794
add|reference|True|0.7219327688217163
add|translate|True|0.7510122060775757
add|use|True|0.8252015113830566
add|want|True|0.6948446035385132
check|check|True|1.0
check|embed|True|0.7309324145317078
check|get|True|0.8594056367874146
check|operationalize|True|0.8696236610412598
check|publish|True|0.7849605083465576
check|translate|True|0.7534863352775574
check|use|True|0.8370927572250366
create|check|True|0.7106590270996094
create|create|True|1.0
create|do|True|0.7342745065689087
create|embed|True|0.7116659283638
create|get|True|0.7772926688194275
create|know|True|0.5616483688354492
create|make it easy to assess|True|0.6373786926269531
create|map|True|0.6129263639450073
create|operationalize|True|0.8309674859046936
create|package|True|0.6302419304847717
create|publish|True|0.7377912402153015
create|translate|True|0.706777036190033
create|use|True|0.7962157130241394
customize|add|True|0.8336958289146423
customize|check|True|0.743068277835846
customize|create|True|0.832298994064331
customize|customize|True|1.0
customize|do|True|0.7921948432922363
customize|embed|True|0.684880256652832
customize|get|True|0.7824840545654297
customize|know|True|0.6484505534172058
customize|make it easy to assess|True|0.6672621369361877
customize|map|True|0.6784264445304871
customize|operationalize|True|0.8520277142524719
customize|package|True|0.6695299744606018
customize|publish|True|0.7336549162864685
customize|reference|True|0.7083134651184082
customize|specify|True|0.6120578050613403
customize|store|True|0.6623741388320923
customize|translate|True|0.6961030960083008
customize|use|True|0.7834451794624329
customize|want|True|0.6775487065315247
customize|would like|True|0.7981980443000793
do|check|True|0.8333989381790161
do|do|True|1.0
do|embed|True|0.6907442808151245
do|get|True|0.8779829144477844
do|operationalize|True|0.8259737491607666
do|package|True|0.6176231503486633
do|publish|True|0.7113537788391113
do|translate|True|0.6685426235198975
do|use|True|0.8703802824020386
embed|embed|True|1.0
embed|get|True|0.7141157388687134
embed|publish|True|0.694333016872406
embed|use|True|0.7366069555282593
get|get|True|1.0
get|use|True|0.8443974256515503
know|check|True|0.8367927670478821
know|do|True|0.8544169068336487
know|embed|True|0.6326505541801453
know|get|True|0.8282840251922607
know|know|True|1.0
know|make it easy to assess|True|0.676785945892334
know|map|True|0.605452835559845
know|operationalize|True|0.8196693062782288
know|package|True|0.6138635873794556
know|publish|True|0.6954247355461121
know|translate|True|0.7071834206581116
know|use|True|0.8297004103660583
make it easy to assess|check|True|0.7905376553535461
make it easy to assess|do|True|0.7668592929840088
make it easy to assess|embed|True|0.5838222503662109
make it easy to assess|get|True|0.791510283946991
