Action 1 | Action 2 | Result | Score 
allow|allow|True|1.0
assign|allow|True|0.6963072419166565
assign|assign|True|1.0
assign|create|True|0.7994665503501892
assign|deploy|True|0.859815776348114
assign|enable|True|0.7262119650840759
assign|get|True|0.77814781665802
assign|implement|True|0.8600825667381287
assign|see|True|0.5256509780883789
assign|specify|True|0.6014596223831177
assign|take|True|0.8476144075393677
assign|upgrade|True|0.7166905999183655
assign|use|True|0.7810935974121094
configure|allow|True|0.7937383651733398
configure|assign|True|0.8489401936531067
configure|configure|True|1.0
configure|create|True|0.8807156682014465
configure|delete|True|0.6782885789871216
configure|deploy|True|0.8813877105712891
configure|disable|True|0.751300573348999
configure|enable|True|0.8546377420425415
configure|ensure|True|0.7955107688903809
configure|explore|True|0.801737368106842
configure|get|True|0.8010938167572021
configure|have|True|0.7218167185783386
configure|implement|True|0.8855178356170654
configure|list|True|0.6693096160888672
configure|only depend|True|0.676616907119751
configure|perform|True|0.8948785066604614
configure|remove|True|0.7238796949386597
configure|see|True|0.6316416263580322
configure|separate|True|0.7516392469406128
configure|share|True|0.7206655740737915
configure|specify|True|0.7608254551887512
configure|take|True|0.8520277142524719
configure|tolerate|True|0.8197014927864075
configure|trigger|True|0.7582150101661682
configure|update|True|0.8522953987121582
configure|upgrade|True|0.8182235360145569
configure|use|True|0.8311347365379333
configure|write|True|0.8022833466529846
create|allow|True|0.7174117565155029
create|create|True|1.0
create|deploy|True|0.8357967138290405
create|see|True|0.6140132546424866
create|upgrade|True|0.7522665858268738
create|use|True|0.7962157130241394
delete|allow|False|0.39380180835723877
delete|assign|False|0.4362781345844269
delete|create|False|0.3804582357406616
delete|delete|True|1.0
delete|deploy|True|0.6149700880050659
delete|enable|False|0.4236791431903839
delete|get|False|0.4419328570365906
delete|implement|False|0.42591217160224915
delete|see|False|0.309885710477829
delete|specify|False|0.29067832231521606
delete|take|False|0.49535852670669556
delete|upgrade|True|0.5781128406524658
delete|use|False|0.3965100944042206
deploy|allow|True|0.6343668699264526
deploy|deploy|True|1.0
disable|allow|True|0.595678985118866
disable|assign|True|0.6129680871963501
disable|create|False|0.4849587678909302
disable|delete|True|0.5972790122032166
disable|deploy|True|0.7431707382202148
disable|disable|True|1.0
disable|enable|True|0.6776600480079651
disable|ensure|True|0.5340846180915833
disable|explore|True|0.5184531807899475
disable|get|True|0.5418127179145813
disable|implement|True|0.6413686275482178
disable|list|False|0.39780572056770325
disable|perform|True|0.6003021597862244
disable|remove|True|0.7169272303581238
disable|see|False|0.31569787859916687
disable|share|False|0.42663902044296265
disable|specify|False|0.31475555896759033
disable|take|True|0.6114046573638916
disable|tolerate|True|0.6142394542694092
disable|trigger|True|0.5905839800834656
disable|update|True|0.6326708793640137
disable|upgrade|True|0.6910315752029419
disable|use|True|0.5817333459854126
disable|write|False|0.48544642329216003
enable|allow|True|0.8321171998977661
enable|create|True|0.7521034479141235
enable|deploy|True|0.8462332487106323
enable|enable|True|1.0
enable|implement|True|0.8498316407203674
enable|see|True|0.6429163813591003
enable|specify|True|0.6943051815032959
enable|take|True|0.8317341804504395
enable|upgrade|True|0.7745116949081421
enable|use|True|0.822379469871521
ensure|allow|True|0.7308751344680786
ensure|assign|True|0.7796568274497986
ensure|create|True|0.7791359424591064
ensure|delete|True|0.5070906281471252
ensure|deploy|True|0.8166951537132263
ensure|enable|True|0.7991841435432434
ensure|ensure|True|1.0
ensure|get|True|0.7796946167945862
ensure|implement|True|0.855491042137146
ensure|list|True|0.6382318139076233
ensure|remove|True|0.596671462059021
ensure|see|True|0.6218395233154297
ensure|share|True|0.6977134943008423
ensure|specify|True|0.8418914079666138
ensure|take|True|0.8610550761222839
ensure|trigger|True|0.6011704206466675
ensure|update|True|0.7976723909378052
ensure|upgrade|True|0.7534869909286499
ensure|use|True|0.83997642993927
explore|allow|True|0.8318125009536743
explore|assign|True|0.8233180642127991
explore|create|True|0.84418785572052
explore|delete|True|0.6682252287864685
explore|deploy|True|0.8556178212165833
explore|enable|True|0.8666148781776428
explore|ensure|True|0.8010613918304443
explore|explore|True|1.0
explore|get|True|0.8860301375389099
explore|implement|True|0.846541702747345
explore|list|True|0.772864818572998
explore|remove|True|0.6971615552902222
explore|see|True|0.8094985485076904
explore|share|True|0.7611047625541687
explore|specify|True|0.7012964487075806
explore|take|True|0.8914057016372681
explore|trigger|True|0.77407306432724
explore|update|True|0.815815806388855
explore|upgrade|True|0.7386760711669922
explore|use|True|0.8488985300064087
find out|allow|True|0.7898557186126709
find out|assign|True|0.8394442796707153
find out|configure|True|0.8439831733703613
find out|create|True|0.8369799256324768
find out|delete|True|0.605450451374054
find out|deploy|True|0.8342841863632202
find out|disable|True|0.6456586122512817
find out|enable|True|0.8578527569770813
find out|ensure|True|0.8212432265281677
find out|explore|True|0.8974385857582092
find out|find out|True|1.0
find out|get|True|0.9122324585914612
find out|have|True|0.8279770016670227
find out|implement|True|0.8615301251411438
find out|list|True|0.8141779899597168
find out|only depend|True|0.7797849774360657
find out|perform|True|0.925243616104126
find out|remove|True|0.7022614479064941
find out|see|True|0.8649166822433472
find out|separate|True|0.746353805065155
find out|share|True|0.7414603233337402
find out|specify|True|0.7284213304519653
find out|take|True|0.9115175008773804
find out|tolerate|True|0.8092337250709534
find out|trigger|True|0.7608305215835571
find out|update|True|0.8863195180892944
find out|upgrade|True|0.7371872067451477
find out|use|True|0.8749027848243713
find out|write|True|0.8493442535400391
get|allow|True|0.7016779780387878
get|create|True|0.8103893995285034
get|deploy|True|0.8219813704490662
get|enable|True|0.7354499101638794
get|get|True|1.0
get|implement|True|0.7956122756004333
get|see|True|0.8064448833465576
get|specify|True|0.5305320620536804
get|take|True|0.9103506803512573
get|upgrade|True|0.7424024343490601
get|use|True|0.8443974256515503
have|allow|True|0.7024964690208435
have|assign|True|0.7337464094161987
have|create|True|0.7294557690620422
have|delete|True|0.5151336789131165
have|deploy|True|0.7952963709831238
have|disable|False|0.4984428286552429
have|enable|True|0.7321189045906067
have|ensure|True|0.7083011865615845
have|explore|True|0.7124531865119934
have|get|True|0.8411887884140015
have|have|True|1.0
have|implement|True|0.7644342184066772
have|list|True|0.6755548715591431
have|only depend|True|0.5718429684638977
have|perform|True|0.8880304098129272
have|remove|True|0.5894755721092224
have|see|True|0.680355429649353
have|separate|True|0.657453715801239
have|share|True|0.699250340461731
have|specify|True|0.5656749606132507
have|take|True|0.8672182559967041
have|tolerate|True|0.7395721673965454
have|trigger|True|0.6382479071617126
have|update|True|0.7830244898796082
have|upgrade|True|0.7187425494194031
have|use|True|0.8081327676773071
have|write|True|0.7398222088813782
implement|allow|True|0.7154445648193359
implement|create|True|0.7948521375656128
implement|deploy|True|0.8394450545310974
implement|implement|True|1.0
implement|see|True|0.5764373540878296
implement|specify|True|0.6490718126296997
implement|take|True|0.8363383412361145
implement|upgrade|True|0.7769891023635864
implement|use|True|0.8070099353790283
include|allow|True|0.7758299708366394
include|assign|True|0.8120100498199463
include|configure|True|0.8047768473625183
include|create|True|0.7354381084442139
include|delete|True|0.6276780366897583
include|deploy|True|0.8564999103546143
include|disable|True|0.6103019714355469
include|enable|True|0.816992998123169
include|ensure|True|0.8026890754699707
include|explore|True|0.795685350894928
include|find out|True|0.7754501104354858
include|get|True|0.7923735976219177
include|have|True|0.7058119177818298
include|implement|True|0.8819993734359741
include|include|True|1.0
include|list|True|0.8057607412338257
include|only depend|True|0.5877219438552856
include|perform|True|0.9176254272460938
include|remove|True|0.6085465550422668
include|see|True|0.6486256122589111
include|separate|True|0.729638397693634
include|share|True|0.7394459843635559
