Entity 1 | Entity 2 | Result | Score 
all dataset instance|all dataset instance|False|0.0
all dataset instance|app|False|0.20423464477062225
all dataset instance|application creation|False|0.18240931630134583
all dataset instance|application redeployment|False|0.12474212050437927
all dataset instance|archetype|False|0.2447265237569809
all dataset instance|code|False|0.25913670659065247
all dataset instance|custom administrative operation|False|0.17057785391807556
all dataset instance|custom dataset type|False|0.21639060974121094
all dataset instance|dataset|False|0.24534061551094055
all dataset instance|dataset configuration|False|0.3371492028236389
all dataset instance|dataset creation|False|0.2046622633934021
all dataset instance|dataset instance|False|0.27654483914375305
all dataset instance|dataset instance of a type|False|0.4155595600605011
all dataset instance|dataset of that type|False|0.3381740152835846
all dataset instance|dataset reconfiguration|False|0.21580569446086884
all dataset instance|dataset type|False|0.3251742124557495
all dataset instance|dataset type independent|False|0.1365988850593567
all dataset instance|default|False|0.20686987042427063
all dataset instance|exist dataset|False|0.21413910388946533
all dataset instance|explicit version|False|0.25333431363105774
all dataset instance|explore|False|0.25610458850860596
all dataset instance|explore schema|False|0.27749308943748474
all dataset instance|implementation|False|0.2724863886833191
all dataset instance|interface|False|0.28376325964927673
all dataset instance|meaningful error message|False|0.1168745681643486
all dataset instance|migration process|False|0.15481272339820862
all dataset instance|new version|False|0.19610285758972168
all dataset instance|option|False|0.3550589382648468
all dataset instance|outdated version|False|0.04459084942936897
all dataset instance|pipeline|False|0.1892617791891098
all dataset instance|property|False|0.33013224601745605
all dataset instance|schema|False|0.31583353877067566
all dataset instance|single property|False|0.09415280818939209
all dataset instance|system|False|0.28901469707489014
all dataset instance|time - to - live|False|0.16097721457481384
all dataset instance|unit test|False|0.20202931761741638
all dataset instance|value|False|0.3528173267841339
all dataset instance|way|False|0.3885297179222107
app|all dataset instance|False|0.20611996948719025
app|app|False|0.0
app|application creation|False|0.337140291929245
app|application redeployment|False|0.31659796833992004
app|archetype|False|0.35949233174324036
app|code|False|0.30530303716659546
app|custom administrative operation|False|0.267487496137619
app|custom dataset type|False|0.2507512867450714
app|dataset|False|0.26075950264930725
app|dataset configuration|False|0.3012751042842865
app|dataset creation|False|0.26366621255874634
app|dataset instance|False|0.2740135192871094
app|dataset instance of a type|False|0.4248463213443756
app|dataset of that type|False|0.3696902096271515
app|dataset reconfiguration|False|0.24784284830093384
app|dataset type|False|0.30956587195396423
app|dataset type independent|False|0.20051731169223785
app|default|False|0.4006749391555786
app|exist dataset|False|0.2757885754108429
app|explicit version|False|0.43728193640708923
app|explore|False|0.41384872794151306
app|explore schema|False|0.4412780702114105
app|implementation|False|0.3414624333381653
app|interface|False|0.44913384318351746
app|meaningful error message|False|0.22659794986248016
app|migration process|False|0.25842422246932983
app|new version|False|0.2934056222438812
app|option|False|0.5235955119132996
app|outdated version|False|0.09092850983142853
app|pipeline|False|0.29401224851608276
app|property|False|0.5236424207687378
app|schema|False|0.415894091129303
app|single property|False|0.18242177367210388
app|system|False|0.4597570300102234
app|time - to - live|False|0.2421577274799347
app|unit test|False|0.28406623005867004
app|value|False|0.4318915903568268
app|way|False|0.38764384388923645
application creation|all dataset instance|False|0.18506041169166565
application creation|app|False|0.31868138909339905
application creation|application creation|False|0.0
application creation|application redeployment|False|0.17779012024402618
application creation|archetype|False|0.49512508511543274
application creation|code|False|0.3374539613723755
application creation|custom administrative operation|False|0.2760095000267029
application creation|custom dataset type|False|0.2695998549461365
application creation|dataset|False|0.3559538722038269
application creation|dataset configuration|False|0.3806019127368927
application creation|dataset creation|False|0.20519687235355377
application creation|dataset instance|False|0.27008962631225586
application creation|dataset instance of a type|False|0.3832743763923645
application creation|dataset of that type|False|0.31664788722991943
application creation|dataset reconfiguration|False|0.2672503590583801
application creation|dataset type|False|0.3252687454223633
application creation|dataset type independent|False|0.17292867600917816
application creation|default|False|0.2237602174282074
application creation|exist dataset|False|0.49198806285858154
application creation|explicit version|False|0.5310080051422119
application creation|explore|False|0.3494575619697571
application creation|explore schema|False|0.4939430058002472
application creation|implementation|False|0.3246770203113556
application creation|interface|False|0.5539147257804871
application creation|meaningful error message|False|0.1991405487060547
application creation|migration process|False|0.21431796252727509
application creation|new version|False|0.23115390539169312
application creation|option|False|0.6691854596138
application creation|outdated version|False|0.08512235432863235
application creation|pipeline|False|0.3929760754108429
application creation|property|False|0.6297115087509155
application creation|schema|False|0.504159688949585
application creation|single property|False|0.2071700245141983
application creation|system|False|0.5712763667106628
application creation|time - to - live|False|0.22755007445812225
application creation|unit test|False|0.2505985498428345
application creation|value|False|0.6223558783531189
application creation|way|False|0.5451759696006775
application redeployment|all dataset instance|False|0.14876027405261993
application redeployment|app|False|0.2388256937265396
application redeployment|application creation|False|0.19507691264152527
application redeployment|application redeployment|False|0.0
application redeployment|archetype|False|0.33564919233322144
application redeployment|code|False|0.36284366250038147
application redeployment|custom administrative operation|False|0.253607839345932
application redeployment|custom dataset type|False|0.21936705708503723
application redeployment|dataset|False|0.25410619378089905
application redeployment|dataset configuration|False|0.22454290091991425
application redeployment|dataset creation|False|0.1596989780664444
application redeployment|dataset instance|False|0.2500630021095276
application redeployment|dataset instance of a type|False|0.31823864579200745
application redeployment|dataset of that type|False|0.25989001989364624
application redeployment|dataset reconfiguration|False|0.236316978931427
application redeployment|dataset type|False|0.26224562525749207
application redeployment|dataset type independent|False|0.13975419104099274
application redeployment|default|False|0.1655896008014679
application redeployment|exist dataset|False|0.2812234163284302
application redeployment|explicit version|False|0.2645343244075775
application redeployment|explore|False|0.34081563353538513
application redeployment|explore schema|False|0.33579012751579285
application redeployment|implementation|False|0.23780223727226257
application redeployment|interface|False|0.3342779576778412
application redeployment|meaningful error message|False|0.19253383576869965
application redeployment|migration process|False|0.25909167528152466
application redeployment|new version|False|0.21244461834430695
application redeployment|option|False|0.4078996479511261
application redeployment|outdated version|False|0.11182108521461487
application redeployment|pipeline|False|0.2157670259475708
application redeployment|property|False|0.38245561718940735
application redeployment|schema|False|0.42815548181533813
application redeployment|single property|False|0.11990778148174286
application redeployment|system|False|0.5111413598060608
application redeployment|time - to - live|False|0.20866048336029053
application redeployment|unit test|False|0.1737256646156311
application redeployment|value|False|0.4058883786201477
application redeployment|way|False|0.5500626564025879
archetype|all dataset instance|False|0.218499094247818
archetype|app|False|0.36016225814819336
archetype|application creation|False|0.29261279106140137
archetype|application redeployment|False|0.2620030343532562
archetype|archetype|False|0.0
archetype|code|False|0.6318805813789368
archetype|custom administrative operation|False|0.33139562606811523
archetype|custom dataset type|False|0.2861381769180298
archetype|dataset|False|0.4941088557243347
archetype|dataset configuration|False|0.5345950722694397
archetype|dataset creation|False|0.39728865027427673
archetype|dataset instance|False|0.4599555730819702
archetype|dataset instance of a type|False|0.47666075825691223
archetype|dataset of that type|False|0.536880612373352
archetype|dataset reconfiguration|False|0.46067342162132263
archetype|dataset type|False|0.4634392559528351
archetype|dataset type independent|False|0.22279340028762817
archetype|default|False|0.34019404649734497
archetype|exist dataset|False|0.47909897565841675
archetype|explicit version|False|0.5424879789352417
archetype|explore|False|0.4919280707836151
archetype|explore schema|False|0.4957561492919922
archetype|implementation|False|0.5357863306999207
archetype|interface|False|0.5677077770233154
archetype|meaningful error message|False|0.16194720566272736
archetype|migration process|False|0.22772149741649628
archetype|new version|False|0.300199419260025
archetype|option|False|0.6565387845039368
archetype|outdated version|False|0.0981205403804779
archetype|pipeline|False|0.374114990234375
archetype|property|False|0.573715329170227
archetype|schema|False|0.5378451943397522
archetype|single property|False|0.2837991416454315
archetype|system|False|0.5557976961135864
archetype|time - to - live|False|0.1977110207080841
archetype|unit test|False|0.35720136761665344
archetype|value|False|0.587928056716919
archetype|way|False|0.6535061001777649
code|all dataset instance|False|0.3022165596485138
code|app|False|0.3747464716434479
code|application creation|False|0.3598462641239166
code|application redeployment|False|0.23619970679283142
code|archetype|False|0.5798444151878357
code|code|False|0.0
code|custom administrative operation|False|0.43312209844589233
code|custom dataset type|False|0.35415118932724
code|dataset|False|0.4049201011657715
code|dataset configuration|False|0.45338088274002075
code|dataset creation|False|0.32334381341934204
code|dataset instance|False|0.43487825989723206
code|dataset instance of a type|False|0.4617866277694702
code|dataset of that type|False|0.3495776057243347
code|dataset reconfiguration|False|0.3773980736732483
code|dataset type|False|0.36414074897766113
code|dataset type independent|False|0.25065547227859497
code|default|False|0.47241726517677307
code|exist dataset|False|0.4846763610839844
code|explicit version|False|0.5074323415756226
code|explore|False|0.4003223478794098
code|explore schema|False|0.5515908002853394
code|implementation|False|0.47530749440193176
code|interface|False|0.5334117412567139
code|meaningful error message|False|0.3053264021873474
code|migration process|False|0.3477252125740051
code|new version|False|0.391062468290329
code|option|False|0.6855911612510681
code|outdated version|False|0.16843917965888977
code|pipeline|False|0.41746756434440613
code|property|False|0.6765539050102234
code|schema|False|0.5701670050621033
code|single property|False|0.5348595380783081
code|system|False|0.5866319537162781
code|time - to - live|False|0.24933984875679016
code|unit test|False|0.33940649032592773
code|value|False|0.5492010712623596
code|way|True|0.8685870170593262
custom administrative operation|all dataset instance|False|0.19676414132118225
custom administrative operation|app|False|0.5007187724113464
custom administrative operation|application creation|False|0.3516559600830078
custom administrative operation|application redeployment|False|0.22899343073368073
custom administrative operation|archetype|True|0.7037051916122437
custom administrative operation|code|False|0.6608194708824158
custom administrative operation|custom administrative operation|False|0.0
custom administrative operation|custom dataset type|False|0.27968424558639526
custom administrative operation|dataset|False|0.5801248550415039
custom administrative operation|dataset configuration|False|0.5678712129592896
custom administrative operation|dataset creation|False|0.3315514326095581
custom administrative operation|dataset instance|False|0.37878847122192383
custom administrative operation|dataset instance of a type|False|0.38976919651031494
custom administrative operation|dataset of that type|False|0.36038288474082947
custom administrative operation|dataset reconfiguration|False|0.4313627779483795
custom administrative operation|dataset type|False|0.3944024443626404
custom administrative operation|dataset type independent|False|0.13070037961006165
custom administrative operation|default|False|0.284619003534317
custom administrative operation|exist dataset|False|0.6345342993736267
custom administrative operation|explicit version|True|0.7939180135726929
custom administrative operation|explore|False|0.5611270666122437
custom administrative operation|explore schema|False|0.603691577911377
custom administrative operation|implementation|False|0.6287800073623657
custom administrative operation|interface|True|0.8059226870536804
custom administrative operation|meaningful error message|False|0.23656520247459412
custom administrative operation|migration process|False|0.34271302819252014
custom administrative operation|new version|False|0.386379212141037
custom administrative operation|option|True|0.845606803894043
custom administrative operation|outdated version|False|0.2081470489501953
custom administrative operation|pipeline|False|0.5739635825157166
custom administrative operation|property|True|0.7808954119682312
custom administrative operation|schema|True|0.7518885135650635
custom administrative operation|single property|False|0.23627439141273499
custom administrative operation|system|True|0.7650065422058105
custom administrative operation|time - to - live|False|0.19864751398563385
custom administrative operation|unit test|False|0.2781350910663605
custom administrative operation|value|True|0.7649499177932739
custom administrative operation|way|True|0.7833706140518188
custom dataset type|all dataset instance|False|0.29150041937828064
custom dataset type|app|False|0.4055788815021515
custom dataset type|application creation|False|0.31837448477745056
custom dataset type|application redeployment|False|0.2501524090766907
custom dataset type|archetype|False|0.45617035031318665
custom dataset type|code|False|0.3765338361263275
custom dataset type|custom administrative operation|False|0.3303692936897278
custom dataset type|custom dataset type|False|0.0
custom dataset type|dataset|False|0.5422747135162354
custom dataset type|dataset configuration|False|0.6402131915092468
custom dataset type|dataset creation|False|0.35412535071372986
custom dataset type|dataset instance|False|0.6291249394416809
custom dataset type|dataset instance of a type|False|0.5655088424682617
custom dataset type|dataset of that type|False|0.3955462872982025
custom dataset type|dataset reconfiguration|False|0.480856716632843
custom dataset type|dataset type|False|0.6175634860992432
custom dataset type|dataset type independent|False|0.23526066541671753
custom dataset type|default|False|0.20452237129211426
custom dataset type|exist dataset|False|0.4687119722366333
custom dataset type|explicit version|False|0.43794184923171997
custom dataset type|explore|False|0.4203839600086212
custom dataset type|explore schema|False|0.34552687406539917
custom dataset type|implementation|False|0.40421628952026367
custom dataset type|interface|False|0.3986518979072571
custom dataset type|meaningful error message|False|0.28763332962989807
custom dataset type|migration process|False|0.2328457087278366
custom dataset type|new version|False|0.21947437524795532
custom dataset type|option|False|0.5627123117446899
custom dataset type|outdated version|False|0.07616535574197769
custom dataset type|pipeline|False|0.331454873085022
custom dataset type|property|False|0.6425970196723938
custom dataset type|schema|False|0.4178740084171295
custom dataset type|single property|False|0.1967829167842865
custom dataset type|system|False|0.48796913027763367
custom dataset type|time - to - live|False|0.3367798626422882
custom dataset type|unit test|False|0.3335575461387634
custom dataset type|value|False|0.4839390516281128
custom dataset type|way|False|0.5608533024787903
dataset|all dataset instance|False|0.36216795444488525
dataset|app|False|0.3221417963504791
dataset|application creation|False|0.3592868447303772
dataset|application redeployment|False|0.24568738043308258
dataset|archetype|False|0.4835682511329651
dataset|code|False|0.4480907618999481
dataset|custom administrative operation|False|0.4269932210445404
dataset|custom dataset type|False|0.33066633343696594
dataset|dataset|False|0.0
dataset|dataset configuration|True|0.7588571906089783
dataset|dataset creation|False|0.3330173194408417
dataset|dataset instance|False|0.6781987547874451
dataset|dataset instance of a type|False|0.631340503692627
dataset|dataset of that type|False|0.5141619443893433
dataset|dataset reconfiguration|False|0.4662628471851349
dataset|dataset type|False|0.6469621658325195
dataset|dataset type independent|False|0.3509356379508972
dataset|default|False|0.43676313757896423
dataset|exist dataset|False|0.5095142722129822
dataset|explicit version|False|0.5983027219772339
dataset|explore|False|0.5039606690406799
dataset|explore schema|False|0.5162251591682434
dataset|implementation|False|0.5462329387664795
dataset|interface|False|0.4783879816532135
dataset|meaningful error message|False|0.2729493975639343
dataset|migration process|False|0.33276522159576416
dataset|new version|False|0.36236894130706787
dataset|option|True|0.8064483404159546
dataset|outdated version|False|0.11277825385332108
dataset|pipeline|False|0.36522430181503296
dataset|property|True|0.739302396774292
dataset|schema|False|0.5166229605674744
dataset|single property|False|0.2973931133747101
dataset|system|False|0.6887363195419312
dataset|time - to - live|False|0.3707580268383026
dataset|unit test|False|0.38995543122291565
dataset|value|True|0.7152606248855591
dataset|way|True|0.7693549394607544
dataset configuration|all dataset instance|False|0.3298453092575073
dataset configuration|app|False|0.465376079082489
dataset configuration|application creation|False|0.40145668387413025
dataset configuration|application redeployment|False|0.23763084411621094
dataset configuration|archetype|False|0.46717360615730286
dataset configuration|code|False|0.46334582567214966
dataset configuration|custom administrative operation|False|0.3962123990058899
dataset configuration|custom dataset type|False|0.5496677756309509
dataset configuration|dataset|False|0.5981893539428711
dataset configuration|dataset configuration|False|0.0
dataset configuration|dataset creation|False|0.4285605847835541
dataset configuration|dataset instance|False|0.6378887891769409
dataset configuration|dataset instance of a type|False|0.6768189668655396
dataset configuration|dataset of that type|False|0.6489613652229309
dataset configuration|dataset reconfiguration|False|0.4958227872848511
