Persona 1 | Persona 2 | Result | Score 
administrator|administrator|False|0.0
administrator|archive|False|0.2105400264263153
administrator|archivemanager|False|0.2907535433769226
administrator|data librarian|False|0.3000899851322174
administrator|data manager|False|0.334380179643631
administrator|director of research integrity|False|0.4000013768672943
administrator|ethic manager|False|0.40396711230278015
administrator|faculty data steward|False|0.3225868344306946
administrator|funder|False|0.36356908082962036
administrator|institutional data manager|False|0.35285356640815735
administrator|institutional data steward|False|0.40269988775253296
administrator|it manager|False|0.4083898961544037
administrator|it officer|False|0.29104387760162354
administrator|it staff member|False|0.2577131688594818
administrator|legalofficer|False|0.2825494408607483
administrator|manager|False|0.4351159930229187
administrator|metadata manager|False|0.3400012254714966
administrator|pi|False|0.29300785064697266
administrator|postgraduate convenor|False|0.4130096435546875
administrator|rector|False|0.35498473048210144
administrator|repository manager|False|0.3214205801486969
administrator|repository operator|False|0.24649521708488464
administrator|repository owner|False|0.3341512382030487
administrator|research centre director|False|0.25192221999168396
administrator|research evaluation manager|False|0.43668296933174133
administrator|research head|False|0.2687578797340393
administrator|research support officer|False|0.32793179154396057
administrator|researcher|False|0.2171519249677658
administrator|stakeholder|False|0.34259217977523804
archive|administrator|False|0.22857558727264404
archive|archive|False|0.0
archive|archivemanager|False|0.2807580828666687
archive|data librarian|False|0.3960188925266266
archive|data manager|False|0.22688594460487366
archive|director of research integrity|False|0.3391748070716858
archive|ethic manager|False|0.25564974546432495
archive|faculty data steward|False|0.3180164098739624
archive|funder|False|0.20969583094120026
archive|institutional data manager|False|0.27012091875076294
archive|institutional data steward|False|0.2797114849090576
archive|it manager|False|0.24927745759487152
archive|it officer|False|0.2447366565465927
archive|it staff member|False|0.20490026473999023
archive|legalofficer|False|0.1990407407283783
archive|manager|False|0.26098406314849854
archive|metadata manager|False|0.26212868094444275
archive|pi|False|0.20379090309143066
archive|postgraduate convenor|False|0.29250162839889526
archive|rector|False|0.20933912694454193
archive|repository manager|False|0.4081763029098511
archive|repository operator|False|0.27483227849006653
archive|repository owner|False|0.3481922745704651
archive|research centre director|False|0.2904501259326935
archive|research evaluation manager|False|0.3520151376724243
archive|research head|False|0.2565951943397522
archive|research support officer|False|0.30612024664878845
archive|researcher|False|0.292863667011261
archive|stakeholder|False|0.1969403177499771
archivemanager|administrator|False|0.22187840938568115
archivemanager|archive|False|0.34937167167663574
archivemanager|archivemanager|False|0.0
archivemanager|data librarian|False|0.29690274596214294
archivemanager|data manager|False|0.3054845631122589
archivemanager|director of research integrity|False|0.3018457889556885
archivemanager|ethic manager|False|0.3169407546520233
archivemanager|faculty data steward|False|0.28454625606536865
archivemanager|funder|False|0.2882467806339264
archivemanager|institutional data manager|False|0.31294387578964233
archivemanager|institutional data steward|False|0.34997496008872986
archivemanager|it manager|False|0.40340176224708557
archivemanager|it officer|False|0.1638811081647873
archivemanager|it staff member|False|0.17389939725399017
archivemanager|legalofficer|False|0.15616625547409058
archivemanager|manager|False|0.3872528374195099
archivemanager|metadata manager|False|0.3176192045211792
archivemanager|pi|False|0.14660710096359253
archivemanager|postgraduate convenor|False|0.3500598967075348
archivemanager|rector|False|0.23078829050064087
archivemanager|repository manager|False|0.3935140073299408
archivemanager|repository operator|False|0.2636655271053314
archivemanager|repository owner|False|0.3653334081172943
archivemanager|research centre director|False|0.20743978023529053
archivemanager|research evaluation manager|False|0.33968856930732727
archivemanager|research head|False|0.23277965188026428
archivemanager|research support officer|False|0.2678667902946472
archivemanager|researcher|False|0.1778639853000641
archivemanager|stakeholder|False|0.1565430760383606
data librarian|administrator|False|0.2087763100862503
data librarian|archive|False|0.2837659418582916
data librarian|archivemanager|False|0.3080371618270874
data librarian|data librarian|False|0.0
data librarian|data manager|False|0.42725902795791626
data librarian|director of research integrity|False|0.3935018479824066
data librarian|ethic manager|False|0.23430940508842468
data librarian|faculty data steward|False|0.39582568407058716
data librarian|funder|False|0.37030288577079773
data librarian|institutional data manager|False|0.37867939472198486
data librarian|institutional data steward|False|0.46204832196235657
data librarian|it manager|False|0.2252214550971985
data librarian|it officer|False|0.17175863683223724
data librarian|it staff member|False|0.25316938757896423
data librarian|legalofficer|False|0.13448259234428406
data librarian|manager|False|0.2644205391407013
data librarian|metadata manager|False|0.3237772285938263
data librarian|pi|False|0.18304847180843353
data librarian|postgraduate convenor|False|0.39814433455467224
data librarian|rector|False|0.3192177712917328
data librarian|repository manager|False|0.32228636741638184
