Action 1 | Action 2 | Result | Score 
allow|allow|False|0.0
allow|assign|False|0.6260484457015991
allow|configure|False|0.6102511286735535
allow|create|False|0.5462321043014526
allow|delete|False|0.12187394499778748
allow|deploy|False|0.35923072695732117
allow|disable|False|0.24064718186855316
allow|enable|False|0.7325313687324524
allow|ensure|False|0.6086736917495728
allow|explore|False|0.660559892654419
allow|find out|False|0.39636918902397156
allow|get|False|0.368356853723526
allow|have|False|0.7302274107933044
allow|implement|False|0.5778120756149292
allow|include|False|0.7392798066139221
allow|list|False|0.5054959058761597
allow|only depend|False|0.34163084626197815
allow|perform|False|0.6483774185180664
allow|remove|False|0.20354048907756805
allow|see|False|0.5667213201522827
allow|separate|False|0.7944630980491638
allow|share|False|0.5071246027946472
allow|specify|False|0.7403998970985413
allow|take|False|0.6503453850746155
allow|tolerate|False|0.43863150477409363
allow|trigger|False|0.596112072467804
allow|update|False|0.41257619857788086
allow|upgrade|False|0.40834298729896545
allow|use|False|0.5604297518730164
allow|write|False|0.29573363065719604
assign|allow|False|0.6875098347663879
assign|assign|False|0.0
assign|configure|False|0.5285055637359619
assign|create|False|0.32489997148513794
assign|delete|False|0.09289483726024628
assign|deploy|False|0.3251038193702698
assign|disable|False|0.13268372416496277
assign|enable|False|0.512294590473175
assign|ensure|False|0.5138947367668152
assign|explore|False|0.5956539511680603
assign|find out|False|0.40743201971054077
assign|get|False|0.2720000445842743
assign|have|False|0.7201125621795654
assign|implement|False|0.38504019379615784
assign|include|False|0.7865287065505981
assign|list|False|0.5897512435913086
assign|only depend|False|0.21547755599021912
assign|perform|False|0.5770551562309265
assign|remove|False|0.19916932284832
assign|see|False|0.6661025881767273
assign|separate|False|0.6895904541015625
assign|share|False|0.4605775773525238
assign|specify|False|0.7303423881530762
assign|take|False|0.57587730884552
assign|tolerate|False|0.5239277482032776
assign|trigger|False|0.4900667071342468
assign|update|False|0.29730597138404846
assign|upgrade|False|0.2915581166744232
assign|use|False|0.4749821722507477
assign|write|False|0.2267201840877533
configure|allow|False|0.6074979305267334
configure|assign|False|0.47362351417541504
configure|configure|False|0.0
configure|create|False|0.41994789242744446
configure|delete|False|0.15621769428253174
