Action 1 | Action 2 | Result | Score 
apply|apply|True|1.0
apply|record|False|0.7341418862342834
assign|apply|False|0.8452243208885193
assign|assign|True|1.0
assign|check|False|0.8067693114280701
assign|complete|False|0.8041510581970215
assign|conduct|False|0.7199511528015137
assign|evaluate|False|0.6797078251838684
assign|generate|False|0.8411435484886169
assign|manage|False|0.7913627028465271
assign|perform|False|0.8736545443534851
assign|record|False|0.7114253044128418
assign|remove|False|0.6628360152244568
assign|resubmit|False|0.842004120349884
assign|select|False|0.7571272850036621
assign|support|False|0.7556047439575195
be notify|apply|False|0.8296586275100708
be notify|assign|False|0.8095527291297913
be notify|be notify|True|1.0
be notify|check|False|0.8618033528327942
be notify|complete|False|0.8191015124320984
be notify|conduct|False|0.8307411074638367
be notify|create|False|0.746570348739624
be notify|develop|False|0.7927341461181641
be notify|evaluate|False|0.7344575524330139
be notify|generate|False|0.8353278636932373
be notify|issue|False|0.7002089619636536
be notify|manage|False|0.7629930973052979
be notify|pay|False|0.7459768056869507
be notify|perform|False|0.869227409362793
be notify|post|False|0.8479834794998169
be notify|prepare|False|0.8115644454956055
be notify|process|False|0.8080201745033264
be notify|record|False|0.8055558800697327
be notify|remove|False|0.7251858115196228
be notify|resubmit|False|0.8557440042495728
be notify|satisfy|False|0.8522189259529114
be notify|schedule|False|0.7572026252746582
be notify|select|False|0.7803249359130859
be notify|send|True|0.9067234396934509
be notify|submit|False|0.8621634840965271
be notify|successfully conduct|False|0.8524739146232605
be notify|support|False|0.7759886384010315
capture|apply|False|0.7281625866889954
capture|assign|False|0.719415545463562
capture|be notify|False|0.7123379111289978
capture|capture|True|1.0
capture|check|False|0.7711957693099976
capture|complete|False|0.7655766010284424
capture|conduct|False|0.6967871189117432
capture|create|False|0.7865995168685913
capture|denote|False|0.6879368424415588
capture|develop|False|0.7624180316925049
capture|evaluate|False|0.6599019765853882
capture|generate|False|0.7985585331916809
capture|issue|False|0.5352232456207275
capture|manage|False|0.6889457106590271
capture|pay|False|0.5791319012641907
capture|perform|False|0.8353173136711121
capture|post|False|0.6535163521766663
capture|prepare|False|0.7311002016067505
capture|process|False|0.7236203551292419
capture|record|False|0.8188746571540833
capture|remove|False|0.6717248558998108
capture|request|False|0.7786049842834473
capture|resubmit|False|0.7291174530982971
capture|review|False|0.7694432735443115
capture|satisfy|False|0.7686808705329895
capture|schedule|False|0.5026670694351196
capture|select|False|0.7930238246917725
capture|send|False|0.7203726768493652
capture|submit|False|0.7686817049980164
capture|successfully conduct|False|0.7541571259498596
capture|support|False|0.7087721824645996
capture|track|False|0.7724131345748901
check|apply|False|0.8598926067352295
check|check|True|1.0
check|complete|False|0.8834229707717896
check|conduct|False|0.840106725692749
check|evaluate|False|0.8539132475852966
check|generate|False|0.8536702990531921
check|manage|False|0.8464246392250061
check|record|False|0.8482820987701416
check|remove|False|0.7176457643508911
check|resubmit|False|0.8617525100708008
check|select|False|0.8410276770591736
check|support|False|0.8200417160987854
complete|apply|False|0.6450455188751221
complete|complete|True|1.0
complete|conduct|False|0.5061460733413696
complete|manage|False|0.6017496585845947
complete|record|False|0.5265924334526062
complete|support|False|0.6928732991218567
conduct|apply|False|0.8726577162742615
conduct|conduct|True|1.0
conduct|manage|False|0.8281075358390808
conduct|record|False|0.7777328491210938
create|apply|False|0.7941998839378357
create|assign|False|0.8217114806175232
create|check|False|0.7106590270996094
create|complete|False|0.7877873778343201
create|conduct|False|0.7581631541252136
create|create|True|1.0
create|develop|False|0.7816436886787415
create|evaluate|False|0.6814711689949036
create|generate|False|0.8744416236877441
create|issue|False|0.6663569211959839
create|manage|False|0.7621474862098694
create|pay|False|0.6712425351142883
create|perform|False|0.873776376247406
create|prepare|False|0.7695682644844055
create|process|False|0.8257650136947632
create|record|False|0.794166088104248
create|remove|False|0.6417316794395447
